# Sensor Strada Soldat Ion Ciocodeică, Sector 4, Romania (uRad Monitor/160000e0)
# https://aqicn.org/station/@109819/
# Daily pm1
date,min,max,median,q1,q3,stdev,count
2020-11-10T00:00:00.000Z,1,12,6,5,8,2.345,994
2020-11-11T00:00:00.000Z,4,16,9,8,11,2.579,1081
2020-11-12T00:00:00.000Z,4,17,6,5,9,3.622,1073
2020-11-13T00:00:00.000Z,7,24,17,12,19,3.849,1037
2020-11-14T00:00:00.000Z,10,25,17,15,21,3.547,1069
2020-11-15T00:00:00.000Z,6,47,17,14,23,7.48,989
2020-11-16T00:00:00.000Z,7,34,19,14,25,6.805,954
2020-11-17T00:00:00.000Z,11,40,23,20,26,5.533,1040
2020-11-18T00:00:00.000Z,2,31,7,4,10,9.338,1106
2020-11-19T00:00:00.000Z,2,18,9,8,10,2.695,1050
2020-11-20T00:00:00.000Z,2,11,4,3,7,2.395,1095
2020-11-21T00:00:00.000Z,0,6,2,1,4,1.453,1054
2020-11-22T00:00:00.000Z,3,19,7,5,10,3.214,1025
2020-11-23T00:00:00.000Z,5,24,8,7,17,4.994,953
2020-11-24T00:00:00.000Z,6,54,18,14,21,6.391,972
2020-11-25T00:00:00.000Z,9,29,21,18,22,3.795,957
2020-11-26T00:00:00.000Z,13,121,22,21,25,7.586,982
2020-11-27T00:00:00.000Z,12,35,18,16,20,3.534,965
2020-11-28T00:00:00.000Z,8,26,20,18,23,4.273,1010
2020-11-29T00:00:00.000Z,6,20,10,9,12,2.166,1016
2020-11-30T00:00:00.000Z,4,26,9,7,11,3.262,871
2020-12-01T00:00:00.000Z,5,20,10,8,11,2.738,908
2020-12-02T00:00:00.000Z,5,20,10,9,14,3.171,934
2020-12-03T00:00:00.000Z,5,14,9,8,10,1.906,815
2020-12-04T00:00:00.000Z,4,13,9,8,10,1.539,660
2020-12-05T00:00:00.000Z,4,14,8,7,10,2.284,865
2020-12-06T00:00:00.000Z,2,10,5,4,6,1.45,1044
2020-12-07T00:00:00.000Z,4,10,6,6,7,0.937,982
2020-12-08T00:00:00.000Z,2,7,4,3,5,1.057,998
2020-12-09T00:00:00.000Z,2,11,6,5,9,2.736,1077
2020-12-10T00:00:00.000Z,1,23,7,3,11,5.544,1056
2020-12-11T00:00:00.000Z,4,14,8,7,9,1.917,999
2020-12-12T00:00:00.000Z,0,7,3,2,3,0.832,1011
2020-12-13T00:00:00.000Z,2,25,6,4,10,4.261,1050
2020-12-14T00:00:00.000Z,3,17,8,7,11,3.042,990
2020-12-15T00:00:00.000Z,6,22,9,8,11,3.181,1041
2020-12-16T00:00:00.000Z,5,17,9,8,10,2.273,1008
2020-12-17T00:00:00.000Z,4,21,7,6,9,2.612,970
2020-12-18T00:00:00.000Z,4,12,8,6,9,2.206,1033
2020-12-19T00:00:00.000Z,2,17,8,6,9,2.045,1014
2020-12-20T00:00:00.000Z,2,13,6,5,10,2.608,1084
2020-12-21T00:00:00.000Z,4,11,8,6,9,1.724,1032
2020-12-22T00:00:00.000Z,6,16,11,10,12,2.163,993
2020-12-23T00:00:00.000Z,5,15,10,8,12,2.641,1069
2020-12-24T00:00:00.000Z,10,63,18,14,33,11.706,993
2020-12-25T00:00:00.000Z,8,55,20,13,24,8.354,1036
2020-12-26T00:00:00.000Z,0,16,2,1,3,3.64,1083
2020-12-27T00:00:00.000Z,1,10,4,3,5,1.678,1060
2020-12-28T00:00:00.000Z,2,15,6,4,7,3,1013
2020-12-29T00:00:00.000Z,1,55,7,4,38,17.907,1055
2020-12-30T00:00:00.000Z,5,37,18,16,21,4.523,1077
2020-12-31T00:00:00.000Z,5,102,14,11,17,12.169,1083
2021-01-01T00:00:00.000Z,3,49,10,6,13,6.031,1059
2021-01-02T00:00:00.000Z,5,19,12,10,14,2.852,1048
2021-01-03T00:00:00.000Z,4,20,7,6,10,3.413,1029
2021-01-04T00:00:00.000Z,4,14,9,7,11,2.367,1023
2021-01-05T00:00:00.000Z,1,17,7,5,8.5,2.671,948
2021-01-06T00:00:00.000Z,5,23,13,11,16,4.024,959
2021-01-07T00:00:00.000Z,2,21,8,5,17,6.205,1021
2021-01-08T00:00:00.000Z,0,6,4,2,5,1.412,1007
2021-01-09T00:00:00.000Z,2,25,6,4,15,6.76,993
2021-01-10T00:00:00.000Z,2,27,6,5,8,5.223,1055
2021-01-11T00:00:00.000Z,2,9,6,5,7,1.679,982
