# Sensor Aleea Politehnicii, Bucharest, Romania (uRad Monitor/20d96b7e)
# https://aqicn.org/station/@365821/
# Daily pm25
date,min,max,median,q1,q3,stdev,count
2024-02-17T00:00:00.000Z,21,39,30,27,33,3.799,128
2024-02-18T00:00:00.000Z,24,51,34,30,41,6.827,151
2024-02-19T00:00:00.000Z,5,25,14,9,19,5.175,135
2024-02-20T00:00:00.000Z,20,35,26,24,30,4.124,134
2024-02-21T00:00:00.000Z,22,42,32,29.5,35,4.379,132
2024-02-22T00:00:00.000Z,8,45,31,15,35,10.934,136
2024-02-23T00:00:00.000Z,11,55,31,21,43,12.526,183
2024-02-24T00:00:00.000Z,7,71,40,24,48,16.088,209
2024-02-25T00:00:00.000Z,19,57,33,28,39,9.258,156
2024-02-26T00:00:00.000Z,11,35,19,15,30,7.979,135
2024-02-27T00:00:00.000Z,9,25,14,12,20,4.615,120
2024-02-28T00:00:00.000Z,17,28,22,19,25,3.258,130
2024-02-29T00:00:00.000Z,15,34,24,21,27,4.259,128
2024-03-01T00:00:00.000Z,10,25,19,15,22,4.094,143
2024-03-02T00:00:00.000Z,18,30,23,22,25,2.73,127
2024-03-03T00:00:00.000Z,23,38,27,26,28,2.739,126
2024-03-04T00:00:00.000Z,16,35,23,21,31,5.532,107
2024-03-05T00:00:00.000Z,16,29,25,23,27,2.924,128
2024-03-06T00:00:00.000Z,24,36,29,28,29,2.064,118
2024-03-07T00:00:00.000Z,20,31,26,23,29,2.98,133
2024-03-08T00:00:00.000Z,24,40,30,28,33,3.766,142
2024-03-09T00:00:00.000Z,18,42,32.5,26.5,37,6.786,132
2024-03-10T00:00:00.000Z,10,57,34,22,41,11.929,151
2024-03-11T00:00:00.000Z,20,34,27,24,29,3.018,127
2024-03-12T00:00:00.000Z,11,32,23,21,25,3.838,135
2024-03-13T00:00:00.000Z,6,38,31,19,34,10.591,147
2024-03-14T00:00:00.000Z,3,32,20,8,26,8.934,129
2024-03-15T00:00:00.000Z,25,49,31,29,37,6.02,135
2024-03-16T00:00:00.000Z,12,43,27,20,37,8.733,137
2024-03-17T00:00:00.000Z,10,46,29,19,36,10.083,143
2024-03-18T00:00:00.000Z,11,44,18,14,24,8.533,134
2024-03-19T00:00:00.000Z,7,33,18,12.5,26,7.211,145
2024-03-20T00:00:00.000Z,9,33,20,13,28,7.588,132
2024-03-21T00:00:00.000Z,6,17,12,9.5,14,2.813,129
2024-03-22T00:00:00.000Z,12,32,21,18,26,5.216,162
2024-03-23T00:00:00.000Z,7,32,24,13,28,7.821,134
2024-03-24T00:00:00.000Z,5,32,18,12,21,6.149,131
2024-03-25T00:00:00.000Z,0,14,4,3,10,3.966,117
2024-03-26T00:00:00.000Z,3,18,8,6,11,3.254,120
2024-03-27T00:00:00.000Z,6,19,12,8,15,3.855,129
2024-03-28T00:00:00.000Z,4,18,10.5,7,14,4.126,136
2024-03-29T00:00:00.000Z,2,13,5,3,6,2.088,75
2024-03-30T00:00:00.000Z,8,34,14,10,19,6.267,131
2024-03-31T00:00:00.000Z,6,31,20,10,24,7.424,135
2024-04-01T00:00:00.000Z,7,30,19,11,22,6.607,128
2024-04-02T00:00:00.000Z,1,23,10,4,13,5.756,130
2024-04-03T00:00:00.000Z,1,20,4,3,6,4.516,110
2024-04-04T00:00:00.000Z,3,18,8,6,11,3.623,118
2024-04-05T00:00:00.000Z,3,19,9,4,13.5,5.045,129
2024-04-06T00:00:00.000Z,3,27,9,5,16,6.499,127
2024-04-07T00:00:00.000Z,4,21,9,5,17,5.96,114
2024-04-08T00:00:00.000Z,4,26,13,8,18,5.953,142
2024-04-09T00:00:00.000Z,4,28,10,6,17,6.636,130
2024-04-10T00:00:00.000Z,5,21,12,7,17,5.11,130
2024-04-11T00:00:00.000Z,11,26,17,15,21,3.597,127
2024-04-12T00:00:00.000Z,7,31,14,11,20,6.238,133
2024-04-13T00:00:00.000Z,6,26,11,10,18.5,5.779,132
2024-04-14T00:00:00.000Z,6,19,9,8,14.5,3.718,113
2024-04-15T00:00:00.000Z,5,17,11,8,13,3.317,117
2024-04-16T00:00:00.000Z,5,18,11,10,13,2.497,127
2024-04-17T00:00:00.000Z,5,20,10,7,14,4.214,126
2024-04-18T00:00:00.000Z,2,32,15,9,23,8.256,135
2024-04-19T00:00:00.000Z,5,22,12,10,16,4.022,134
2024-04-20T00:00:00.000Z,5,28,14,8,17,5.994,129
2024-04-21T00:00:00.000Z,2,26,11,8,18,5.504,126
